store_id,carrier_id,commodity,volume,outage_time,delivery_time,reported_via,notes,closing_notes,cause,user_id
23515,195,UNL,527,11/12/17 12:03,11/12/17 14:53,site,524/87 eta pending,NULL,6: Supply Disruption,30
23515,195,UNL,527,11/9/17 8:10,11/9/17 11:31,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23515,195,UNL,527,11/10/17 14:20,11/10/17 22:24,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23515,195,UNL,661,10/14/17 17:18,10/14/17 17:39,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23515,195,UNL,527,11/16/17 12:35,11/16/17 13:37,ATG REVIEW,NULL,Limited supply due to McKee Turnaround,21: Extraordinary Event,30
23517,195,UNL,654,11/22/17 18:03,11/22/17 20:01,site,656/87  eta 9pm,NULL,21: Extraordinary Event,30
23517,195,UNL,633,11/9/17 16:26,11/9/17 19:13,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23517,195,UNL,634,11/14/17 10:08,11/14/17 15:36,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23518,195,UNL,640,10/14/17 19:05,10/14/17 20:48,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23518,195,UNL,496,10/25/17 20:30,10/25/17 21:12,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23519,195,DSL,168,11/12/17 13:28,11/12/17 21:42,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23520,195,UNL,673,11/14/17 15:18,11/14/17 17:16,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23520,195,UNL,525,11/10/17 18:17,11/10/17 22:45,site,529/87 no eta yet just sometime tonight,NULL,6: Supply Disruption,30
23521,195,UNL,512,11/10/17 18:28,11/10/17 22:06,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23521,195,UNL,512,11/8/17 19:08,11/9/17 8:05,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23521,195,UNL,511,11/14/17 18:27,11/15/17 3:22,ATE REVIEW,NULL,NULL,6: Supply Disruption,30
23521,195,UNL,512,11/12/17 20:04,11/12/17 23:15,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23521,195,UNL,513,11/4/17 18:01,11/4/17 23:55,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23521,195,UNL,513,11/2/17 22:45,11/2/17 23:41,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23521,195,UNL,511,11/22/17 22:11,11/23/17 4:33,ATG REVIEW,NULL,NULL,21: Extraordinary Event,30
23521,195,UNL,564,11/19/17 21:18,11/19/17 21:38,ATG REVIEW,NULL,NULL,21: Extraordinary Event,30
23521,195,UNL,611,11/18/17 6:04,11/18/17 6:44,ATG REVIEW,NULL,NULL,21: Extraordinary Event,30
23522,195,UNL,522,11/11/17 16:23,11/12/17 9:47,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23522,195,UNL,521,11/9/17 8:17,11/9/17 10:56,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23523,195,UNL,523,11/8/17 21:27,11/9/17 5:55,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23523,195,UNL,642,11/10/17 16:26,11/10/17 18:21,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23523,195,UNL,698,11/12/17 13:25,11/13/17 18:07,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23523,195,UNL,649,11/4/17 6:02,11/4/17 8:02,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23524,195,UNL,545,11/4/17 17:04,11/4/17 21:49,site,no supply,NULL,6: Supply Disruption,30
23525,195,UNL,380,11/17/17 7:00,11/17/17 7:39,ATG REVIEW,NULL,LIMITED SUPPLY AT SOUTHLAKE DUE TO MCKEE TURNAROUND.    CARRIERS EXPERIENCING 2-3 HOUR LOADING DELAYS AT MAGELLAN.,21: Extraordinary Event,30
23527,195,UNL,351,11/3/17 23:25,11/4/17 3:09,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23527,195,UNL,343,11/9/17 15:03,11/9/17 19:45,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23528,195,UNL,447,11/10/17 10:03,11/10/17 10:55,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23529,195,UNL,390,11/10/17 5:22,11/10/17 21:25,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23529,195,UNL,383,11/13/17 22:00,11/14/17 3:40,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23530,195,UNL,399,11/11/17 20:01,11/12/17 3:42,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23530,195,UNL,399,11/9/17 13:09,11/10/17 3:32,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23530,195,UNL,400,11/4/17 20:30,11/4/17 21:43,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23530,195,UNL,400,11/7/17 8:45,11/7/17 9:05,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23530,195,UNL,400,11/7/17 7:50,11/7/17 9:05,Phone,No Supply in Dallas - Carrier running to Cattle Mill terminal 90 minutes extra drive time.,NULL,6: Supply Disruption,30
23530,195,UNL,430,10/14/17 19:21,10/14/17 19:46,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23532,195,UNL,708,11/9/17 9:29,11/9/17 17:45,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23532,195,UNL,371,11/17/17 21:29,11/17/17 22:20,ATG REVIEW,NULL,MCKEE TURNAROUND,21: Extraordinary Event,30
23535,195,UNL,327,11/22/17 19:23,11/22/17 22:51,ATG REVIEW,NULL,NULL,21: Extraordinary Event,30
23535,195,UNL,330,11/9/17 19:30,11/9/17 20:24,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23535,195,UNL,329,11/12/17 18:09,11/12/17 22:42,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23535,195,UNL,329,11/4/17 19:25,11/4/17 20:26,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23535,195,UNL,378,10/13/17 20:48,10/13/17 21:17,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23536,195,UNL,643,11/10/17 1:27,11/10/17 8:30,Phone,"Supply issue, primary terminal down, long lines at backup",NULL,6: Supply Disruption,30
23537,195,UNL,237,11/8/17 20:22,11/8/17 23:27,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23537,195,UNL,238,11/10/17 16:08,11/10/17 16:54,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23537,195,UNL,238,11/12/17 23:25,11/13/17 1:48,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23537,195,UNL,236,11/14/17 14:32,11/14/17 14:57,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23538,195,UNL,405,11/12/17 20:27,11/12/17 21:07,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23538,195,UNL,407,11/10/17 12:19,11/10/17 13:07,phone,unl is 436 no reason was provided,NULL,6: Supply Disruption,30
23538,195,UNL,405,11/7/17 18:11,11/7/17 19:59,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23539,195,UNL,478,11/11/17 11:04,11/11/17 15:42,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23541,195,UNL,535,11/11/17 1:11,11/12/17 12:08,phone,unl is 500,NULL,6: Supply Disruption,30
23542,195,UNL,344,11/10/17 7:22,11/10/17 8:23,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23542,195,UNL,406,11/8/17 7:00,11/8/17 7:39,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23542,195,UNL,406,11/8/17 7:00,11/8/17 7:33,csr,"csr called in out of reg 430/420 gallons, called Mission and talked w/Sammy due to terminal issues and long travel time to Cato all Dallas load delayed this site has not yet been dispatched but she is going to try and put on drier asap",NULL,6: Supply Disruption,30
23542,195,UNL,229,10/9/17 6:24,10/9/17 6:57,ATG REVIEW,NULL,NULL,2: Carrier Issues,30
23542,195,UNL,229,10/9/17 22:30,10/10/17 5:01,ATG REVIEW,NULL,NULL,2: Carrier Issues,30
23543,195,UNL,607,11/10/17 15:10,11/10/17 19:13,site,was left on voicemail  long lines all day,NULL,6: Supply Disruption,30
23544,195,UNL,420,11/8/17 15:07,11/8/17 23:34,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23545,195,UNL,283,11/7/17 22:07,11/8/17 8:21,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23545,195,UNL,284,11/4/17 18:09,11/4/17 21:10,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23545,195,UNL,284,11/11/17 8:23,11/11/17 10:32,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23545,195,UNL,459,11/12/17 22:45,11/12/17 23:40,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23545,195,UNL,298,10/13/17 19:13,10/13/17 22:17,ATG REVIEW,NULL,NULL,16: Major Supply Disruption,30
23559,198,UNL,516,10/13/17 20:12,10/13/17 21:08,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23566,197,UNL,412,11/6/17 14:00,11/6/17 15:22,phone,unl is 545. mag was shut down.,NULL,6: Supply Disruption,30
23569,197,UNL,421,11/17/17 9:30,11/17/17 10:37,ATG REVIEW,NULL,CARRIERS TRYING TO RECOVER FROM THE   DOWNTIMES AT BOTH RACKS YESTERDAY.,21: Extraordinary Event,30
23572,197,UNL,535,11/16/17 8:45,11/16/17 9:01,ATG REVIEW,NULL,Magellan DOWN 11/15-11/16 21:00-13:00.    KM down 17:00-02:30.,21: Extraordinary Event,30
23572,197,UNL,475,11/5/17 21:07,11/5/17 22:54,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23573,193,UNL,330,11/8/17 19:01,11/8/17 20:04,ATG REVIEW,NULL,NULL,2: Carrier Issues,30
23573,193,UNL,330,11/22/17 20:33,11/22/17 21:21,ATG REVIEW,NULL,NULL,2: Carrier Issues,30
23574,197,UNL,439,11/17/17 8:08,11/17/17 8:41,ATG REVIEW,NULL,CARRIERS TRYING TO RECOVER FROM BOTH RCKS BEING SOWN THE PREVIOUS DAY.,21: Extraordinary Event,30
23574,197,UNL,439,11/6/17 18:13,11/6/17 22:42,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23575,197,UNL,462,11/14/17 12:40,11/14/17 13:51,site called,Carrier stated he is going to call the driver and call the site with their ETA.,NULL,6: Supply Disruption,30
23575,197,UNL,461,11/16/17 22:07,11/16/17 23:23,ATG REVIEW,NULL,MAGELLAN DOWN 11/15-11/16 21:00-13:00.    KM DOWN 17:00-02:30.,21: Extraordinary Event,30
23576,197,UNL,498,11/14/17 13:14,11/14/17 14:40,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23576,197,UNL,426,11/6/17 12:27,11/6/17 15:30,ATG PORTAL,NULL,NULL,6: Supply Disruption,30
23577,197,UNL,537,11/6/17 17:06,11/6/17 20:57,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23577,197,UNL,511,10/17/17 20:24,10/17/17 21:10,ATG REVIEW,NULL,NULL,2: Carrier Issues,30
23577,197,UNL,429,11/16/17 18:23,11/16/17 20:28,ATG REVIEW,NULL,NULL,21: Extraordinary Event,30
23579,197,UNL,397,11/6/17 11:04,11/6/17 12:28,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23582,197,UNL,498,11/6/17 23:06,11/7/17 1:29,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23584,197,UNL,413,11/5/17 20:51,11/5/17 22:20,phone,unl is 413. houston market has been tough. eta one hpour,NULL,6: Supply Disruption,30
23584,197,UNL,497,10/7/17 18:13,10/7/17 18:41,site,414/87  when I called for eta the dispatcher said driver is on site...he was,NULL,6: Supply Disruption,30
23584,197,UNL,420,10/1/17 19:27,10/1/17 20:44,site,422/87  eta 2 hours,Both racks out of service for an extended period of time during the evening on 9/29.    On 9/30 Magellan experienced a supply interruption causing all traffic to divert to KM causing loading delays.,18: Terminal Issue,30
23584,197,PNL,907,9/27/17 15:27,9/27/17 23:47,site,out of premium 906   and diesel  729  they have 8600 regular - carrier said the system didn't update?,Diesel out 08:22:00 on 9/26 - 23:35:00 on 9/27.    Closed by Johnny Wright,2: Carrier Issues,3
23585,197,UNL,483,11/5/17 23:53,11/6/17 1:03,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23587,197,UNL,456,11/6/17 10:04,11/6/17 13:16,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23589,197,UNL,540,11/6/17 14:14,11/6/17 22:33,atg review,NULL,NULL,6: Supply Disruption,30
23589,197,UNL,394,11/5/17 17:05,11/5/17 17:27,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23589,197,DSL,533,11/13/17 15:40,11/13/17 16:12,site called in,"Trucking DSL, stopped pumping. Carrier stated driver should be on site in less than 1hr.",NULL,2: Carrier Issues,30
23589,197,DSL,532,11/16/17 20:26,11/16/17 23:04,ATG REVIEW,NULL,NULL,21: Extraordinary Event,30
23591,197,UNL,631,11/7/17 19:21,11/7/17 21:23,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23592,197,UNL,1400,11/17/17 14:40,11/17/17 17:50,site called,Site called carrier and stated they were told ETA is 6pm.,"THIS UNIT DID NOT RUN OUT.    According to the ATG, this unit continued selling product from the time they called until delivery.    Unit sold 410 gallons of fuel from the time they called until the delivery.    Tank had 1363 gallons of fuel in the ground when driver arrive",15: Unnecessary Shut Down,30
23593,197,UNL,598,11/16/17 8:18,11/17/17 0:24,ATG REVIEW,NULL,NULL,21: Extraordinary Event,30
23595,197,UNL,441,11/6/17 22:12,11/6/17 23:07,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23595,197,UNL,398,11/14/17 14:32,11/14/17 15:14,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23595,202,UNL,3633,10/15/17 14:49,10/15/17 14:49,phone,747 on unl . houston is behind,ATG reflects unit opened with 4627 gallons of unleaded and ended the day with 2738 gallons.    Hourly readings do not reflect an outage taking place.    The outage volume listed is what was in the tank at 3:07 PM.,15: Unnecessary Shut Down,30
23599,197,UNL,367,11/17/17 13:15,11/17/17 13:34,ATG REVIEW,NULL,CARRIER TRYING TO RECOVER FROM BOTH RACKS BEING OUT OF SERVICE THE PREVIOUS DAY.,21: Extraordinary Event,30
23600,197,UNL,437,11/5/17 19:08,11/5/17 22:29,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23603,197,UNL,584,11/6/17 0:18,11/6/17 10:59,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23603,197,UNL,567,11/14/17 23:26,11/14/17 23:59,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23603,197,UNL,567,11/12/17 17:10,11/12/17 22:42,ATG REVIEW,NULL,NULL,2: Carrier Issues,30
23603,197,UNL,564,11/16/17 20:09,11/16/17 21:40,ATG REVIEW,NULL,MAGELLAN DOWN 11/15-11/16 21:00-13:00.    KM DOWN 17:00-02:30,21: Extraordinary Event,30
23610,197,UNL,412,11/14/17 14:14,11/14/17 15:18,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23610,197,UNL,360,10/11/17 16:01,10/11/17 17:47,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23611,197,UNL,483,11/6/17 16:28,11/6/17 20:48,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23612,197,UNL,309,11/5/17 17:23,11/5/17 21:48,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23612,197,UNL,310,10/15/17 7:12,10/15/17 8:44,ATG REVIEW,NULL,NULL,2: Carrier Issues,30
23618,197,UNL,425,10/15/17 0:59,10/15/17 3:18,ATG REVIEW,NULL,NULL,2: Carrier Issues,30
23619,197,UNL,459,10/14/17 13:02,10/14/17 13:49,ATG REVIEW,NULL,NULL,2: Carrier Issues,30
23620,197,UNL,414,10/18/17 23:15,10/19/17 0:20,ATG REVIEW,NULL,NULL,2: Carrier Issues,30
23621,197,ULP,371,10/28/17 20:18,10/28/17 21:16,site,371/982 regular in route less than 1 hour,NULL,2: Carrier Issues,30
23621,197,UNL,371,10/28/17 20:18,10/28/17 21:16,ATG REVIEW,NULL,NULL,2: Carrier Issues,30
23621,197,UNL,371,11/5/17 18:27,11/6/17 1:11,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23621,197,UNL,382,11/4/17 21:04,11/5/17 1:11,atg review,NULL,NULL,6: Supply Disruption,30
23621,197,DSL,300,11/14/17 9:08,11/14/17 10:38,Phone,Carrier ETA 1 hour and a half to 2 hours,NULL,6: Supply Disruption,30
23621,197,DSL,362,11/16/17 18:07,11/17/17 2:16,ATG REVIEW,NULL,MAGELLAN DOWN 11/15-11/16 21:00-13:00.    KM DOWN 17:00-02:30.,21: Extraordinary Event,30
23622,197,UNL,507,11/17/17 8:27,11/17/17 11:16,site called,Carrier stated driver went to another terminal and will be on site by 10:30am,CARRIERS TRYING TO RECOVER FROM BOTH RACKS BEING DOWN THE PREVIOUS DAY.,21: Extraordinary Event,30
23625,197,UNL,622,11/10/17 15:07,11/10/17 16:09,site,was left on voicemail  long lines all day,NULL,2: Carrier Issues,30
23625,197,UNL,500,11/5/17 14:24,11/5/17 17:40,Phone,Store rep called reported outage for UNL.   JN,NULL,6: Supply Disruption,30
23625,197,UNL,370,11/5/17 1:13,11/5/17 2:08,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23626,197,UNL,370,11/5/17 1:13,11/5/17 2:08,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23626,197,UNL,370,11/12/17 20:06,11/12/17 22:59,ATG REVIEW,NULL,NULL,2: Carrier Issues,30
23638,198,UNL,339,11/9/17 22:40,11/9/17 23:08,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23644,198,UNL,388,11/16/17 18:11,11/16/17 19:38,phone,unl is 615 no reason provided,ATG down since 11/9.,10: Technology,30
23645,198,UNL,359,11/9/17 19:19,11/9/17 22:23,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23647,198,UNL,431,11/9/17 20:04,11/10/17 0:09,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23651,198,UNL,405,11/9/17 17:09,11/9/17 17:59,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23655,198,DSL,269,11/9/17 17:28,11/10/17 2:52,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23655,198,DSL,310,11/3/17 22:02,11/3/17 23:01,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23656,198,UNL,551,10/25/17 19:00,10/25/17 19:00,site,627/87  45 minutes,Tank previously shuts off at 551 gallons.    Tanks were low but did not run out.,15: Unnecessary Shut Down,30
23656,198,UNL,554,11/17/17 19:00,11/17/17 22:57,site, no readings given - no answer rings as fax tone,NO ATG READING DUE TO BACK OFFICE COMPUTER BEING REPLACED.,10: Technology,30
23657,198,UNL,512,11/9/17 20:19,11/9/17 22:49,atg review,NULL,NULL,6: Supply Disruption,30
23657,198,UNL,455,11/10/17 20:25,11/10/17 21:12,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23657,198,UNL,455,11/11/17 19:38,11/11/17 20:59,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23659,198,UNL,417,11/9/17 11:15,11/9/17 11:54,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23660,198,UNL,403,11/8/17 17:45,11/8/17 18:35,ATG REVIEW,NULL,NULL,2: Carrier Issues,30
23664,198,UNL,558,11/9/17 20:27,11/10/17 1:30,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23664,198,DSL,377,11/15/17 10:43,11/15/17 10:58,ATG REVIEW,NULL,NULL,2: Carrier Issues,30
23664,198,DSL,318,11/2/17 17:28,11/2/17 19:39,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23665,198,UNL,0,11/10/17 11:29,11/10/17 22:04,site,# DELETE-DUPLICATE,NULL,10: Technology,30
23665,198,UNL,502,11/10/17 10:48,11/10/17 11:18,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23666,198,DSL,736,11/8/17 12:26,11/8/17 13:52,ATG REVIEW,NULL,Sales up 56 % according to Brett in the Texas BU.    Are raising price 10 cents.,3: Unpredictable Sales,30
23668,198,UNL,418,11/9/17 15:23,11/9/17 22:48,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23669,198,DSL,303,11/9/17 16:24,11/10/17 4:31,phone,dsl truck is at 303 no reason provided,NULL,6: Supply Disruption,30
23673,198,UNL,371,10/23/17 19:24,10/23/17 19:51,ATG REVIEW,NULL,NULL,2: Carrier Issues,30
23673,198,UNL,359,10/21/17 20:06,10/21/17 20:43,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23674,198,UNL,456,10/20/17 21:34,10/20/17 21:51,ATG REVIEW,NULL,NULL,2: Carrier Issues,30
23683,198,UNL,329,11/9/17 20:23,11/9/17 23:44,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23684,110,UNL,429,11/11/17 20:00,11/11/17 21:04,phone,unl is 427 no reason as to why,NULL,6: Supply Disruption,30
23685,198,UNL,364,11/9/17 20:28,11/10/17 1:07,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23688,198,UNL,457,11/9/17 8:24,11/9/17 11:22,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23690,198,UNL,395,11/11/17 17:38,11/11/17 18:34,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23694,198,UNL,536,10/20/17 19:11,10/20/17 19:55,phone,unl is 639. carrier did not provide as to why,Appears unit shut down sales when low level alarms went off.    Tank will sell down to 546 gallons.,15: Unnecessary Shut Down,30
23697,198,UNL,427,11/9/17 19:20,11/9/17 23:11,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23698,198,UNL,164,10/27/17 14:34,10/27/17 16:51,ATG REVIEW,NULL,ATG OUT OF SERVICE SINCE 10/25.,10: Technology,30
23713,199,UNL,375,11/9/17 20:22,11/10/17 0:30,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23719,199,UNL,540,11/22/17 17:58,11/22/17 18:07,site,540/87  in route stuck in holiday traffic,NULL,2: Carrier Issues,30
23732,131,UNL,667,9/29/17 8:00,9/29/17 8:37,csr,"csr clld in out of reg 802 gallons, this is a new str for CK Cornerstone, clld Quality and talked w/Toni eta anytime , unknown reason for this out.",Unable to provide hourly stick readings to the carrier due to the ATG being out of service since 9/25.,10: Technology,30
23733,131,UNL,400,10/2/17 16:16,10/2/17 16:51,phone,496 on the unl. no reason was stated as to why,NULL,6: Supply Disruption,30
23734,131,UNL,1143,11/7/17 15:30,11/7/17 16:25,site,1129/87  in route should be there anytime,"Appears unit is shutting tanks down when low level alarms went off.    Tank had 14.45"" in the tank at time of delivery.    Unleaded tanks set to cut off at 6-9 inches depending on tilt of the tank.",15: Unnecessary Shut Down,30
23734,131,UNL,1144,11/1/17 8:55,11/1/17 9:05,Phone,"Driver should have been there already, cant reach him on phone.",TANK HAD 1145 GALLONS IN THE TANK WHEN DRIVER ARRIVED.,15: Unnecessary Shut Down,30
23737,131,UNL,468,11/12/17 9:16,11/12/17 11:44,ATG REVIEW,NULL,NULL,2: Carrier Issues,30
23737,131,UNL,467,11/27/17 22:15,11/28/17 1:25,ATG REVIEW,NULL,NULL,2: Carrier Issues,30
23739,131,UNL,459,11/16/17 16:04,11/16/17 16:46,ATG REVIEW,NULL,NULL,2: Carrier Issues,30
23741,131,DSL,530,11/15/17 10:16,11/15/17 11:42,ATG REVIEW,NULL,NULL,2: Carrier Issues,30
23743,131,UNL,693,10/6/17 22:11,10/7/17 0:32,site,500/87 no answer had to send email,NULL,20: Allocation,30
23747,131,UNL,542,11/16/17 7:45,11/16/17 8:27,ATG REVIEW,NULL,NULL,2: Carrier Issues,30
23750,131,UNL,519,12/3/17 22:05,12/4/17 0:06,ATG REVIEW,NULL,NULL,2: Carrier Issues,30
23753,131,UNL,471,10/20/17 17:15,10/20/17 17:43,ATG REVIEW,NULL,NULL,2: Carrier Issues,30
23755,134,UNL,510,10/21/17 19:03,10/21/17 19:32,ATG REVIEW,NULL,NULL,2: Carrier Issues,30
23759,134,UNL,481,11/11/17 12:04,11/11/17 13:22,ATG REVIEW,NULL,NULL,2: Carrier Issues,30
23759,134,DSL,217,11/19/17 11:06,11/20/17 4:43,ATG REVIEW,NULL,NULL,20: Allocation,30
23763,134,DSL,133,12/5/17 17:48,12/5/17 18:39,ATG REVIEW,NULL,NULL,20: Allocation,30
23763,134,DSL,173,11/14/17 1:03,11/14/17 2:58,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23767,214,UNL,453,11/10/17 20:15,11/11/17 1:03,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23767,134,UNL,454,11/1/17 21:28,11/2/17 2:30,site,456/87 eta 4 - 5 hours  behind,NULL,6: Supply Disruption,30
23769,214,UNL,418,11/28/17 14:11,11/29/17 13:03,ATG REVIEW,NULL,NULL,8: Maintenance,30
23781,214,UNL,397,10/24/17 18:28,10/24/17 19:20,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23782,214,UNL,371,10/20/17 20:06,10/20/17 20:32,ATG REVIEW,NULL,NULL,2: Carrier Issues,30
23783,214,UNL,374,11/1/17 16:24,11/1/17 17:46,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23784,214,UNL,654,11/15/17 19:24,11/15/17 20:31,ATG REVIEW,NULL,NULL,2: Carrier Issues,30
23790,214,UNL,401,11/10/17 19:06,11/11/17 7:10,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23790,214,UNL,402,10/27/17 18:24,10/27/17 19:05,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23790,214,UNL,492,10/21/17 18:27,10/21/17 18:33,ATG REVIEW,NULL,NULL,2: Carrier Issues,30
23791,134,UNL,648,10/31/17 17:15,10/31/17 19:02,site via phone,"out of 87/662 at 3:55p, approx. eta 1.5 hours per Solar Colorado.  Phillips out of 87 increased lines at NuStar.","out of 87/662 at 3:55p, approx. eta 1.5 hours per Solar Colorado.  Phillips out of 87 increased lines at NuStar.",6: Supply Disruption,30
23793,214,UNL,532,10/27/17 20:01,10/28/17 0:44,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23793,214,UNL,529,10/23/17 20:13,10/23/17 20:36,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23794,214,DSL,238,11/2/17 15:05,11/2/17 21:17,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23801,214,UNL,368,10/27/17 16:43,10/27/17 17:24,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23802,214,UNL,533,10/26/17 20:03,10/26/17 21:55,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23802,214,UNL,642,11/3/17 19:21,11/3/17 20:19,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23803,214,UNL,842,10/25/17 20:18,10/25/17 21:12,site,800/87  eta 1 hour or less,NULL,6: Supply Disruption,30
23803,214,UNL,662,11/18/17 15:45,11/18/17 16:04,atg review,NULL,NULL,20: Allocation,30
23805,214,DSL,182,11/17/17 19:04,11/17/17 21:32,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23805,214,DSL,180,10/27/17 18:17,10/27/17 21:43,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23805,214,DSL,447,10/31/17 17:27,10/31/17 17:58,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23805,214,DSL,167,10/29/17 12:45,10/29/17 13:14,phone,out of diesel and says it happens frequently.  JN,NULL,6: Supply Disruption,30
23805,214,DSL,680,10/28/17 16:06,10/28/17 17:15,site via phone,out of 87/680 - approx eta 6:30pm - no reason given for outage,Outage was actually diesel/,6: Supply Disruption,30
23805,214,DSL,167,10/18/17 16:13,10/18/17 16:36,ATG REVIEW,NULL,NULL,2: Carrier Issues,30
